Time,Lat,Lon,Alt,Heading,Roll,Pitch,Yaw
1741631518.2901394,-35.3597464,149.1560836,683.97,188,-0.028476746752858162,0.0002365116961300373,-2.9901866912841797
1741631518.39031,-35.3597464,149.1560836,683.97,188,-0.028476746752858162,0.0002365116961300373,-2.9901866912841797
1741631518.4904873,-35.3597954,149.1560748,684.0,188,-0.02844119444489479,9.985060023609549e-05,-2.9903879165649414
1741631518.5907488,-35.3597954,149.1560748,684.0,188,-0.02844119444489479,9.985060023609549e-05,-2.9903879165649414
1741631518.6908977,-35.3598485,149.1560652,684.03,188,-0.02842465043067932,-0.0002474068896844983,-2.9905762672424316
1741631518.791045,-35.3598485,149.1560652,684.03,188,-0.02842465043067932,-0.0002474068896844983,-2.9905762672424316
1741631518.8912737,-35.3598485,149.1560652,684.03,188,-0.02842465043067932,-0.0002474068896844983,-2.9905762672424316
1741631518.9914188,-35.3598975,149.1560564,684.05,188,-0.028396010398864746,-0.0007417225860990584,-2.990773916244507
1741631519.0915787,-35.3598975,149.1560564,684.05,188,-0.028396010398864746,-0.0007417225860990584,-2.990773916244507
1741631519.1917176,-35.3599505,149.1560469,684.06,188,-0.02836509235203266,-0.0011827362468466163,-2.991006374359131
1741631519.2919638,-35.3599505,149.1560469,684.06,188,-0.02836509235203266,-0.0011827362468466163,-2.991006374359131
1741631519.3921225,-35.3599505,149.1560469,684.06,188,-0.02836509235203266,-0.0011827362468466163,-2.991006374359131
1741631519.4923391,-35.3599994,149.1560381,684.08,188,-0.028361007571220398,-0.0015100386226549745,-2.9912171363830566
1741631519.592575,-35.3599994,149.1560381,684.08,188,-0.028361007571220398,-0.0015100386226549745,-2.9912171363830566
1741631519.6927192,-35.3600524,149.1560286,684.11,188,-0.028319155797362328,-0.0015967453364282846,-2.9914674758911133
1741631519.7929533,-35.3600524,149.1560286,684.11,188,-0.028319155797362328,-0.0015967453364282846,-2.9914674758911133
1741631519.8931127,-35.3600524,149.1560286,684.11,188,-0.028319155797362328,-0.0015967453364282846,-2.9914674758911133
1741631519.9933417,-35.3601013,149.1560199,684.12,188,-0.02830994687974453,-0.0018228625413030386,-2.9916839599609375
1741631520.093521,-35.3601013,149.1560199,684.12,188,-0.02830994687974453,-0.0018228625413030386,-2.9916839599609375
1741631520.193663,-35.3601543,149.1560104,684.13,188,-0.0282778088003397,-0.0022018058225512505,-2.9919092655181885
1741631520.2938478,-35.3601543,149.1560104,684.13,188,-0.0282778088003397,-0.0022018058225512505,-2.9919092655181885
1741631520.394096,-35.3601543,149.1560104,684.13,188,-0.0282778088003397,-0.0022018058225512505,-2.9919092655181885
1741631520.494303,-35.3602031,149.1560016,684.14,188,-0.028155667707324028,-0.0026014787144958973,-2.9921491146087646
1741631520.5945287,-35.3602031,149.1560016,684.14,188,-0.028155667707324028,-0.0026014787144958973,-2.9921491146087646
1741631520.6947443,-35.3602561,149.1559922,684.15,188,-0.02804463356733322,-0.002943066880106926,-2.992375373840332
1741631520.7949817,-35.3602561,149.1559922,684.15,188,-0.02804463356733322,-0.002943066880106926,-2.992375373840332
1741631520.8952465,-35.3602561,149.1559922,684.15,188,-0.02804463356733322,-0.002943066880106926,-2.992375373840332
1741631520.99542,-35.360305,149.1559835,684.16,188,-0.0279985424131155,-0.0029527891892939806,-2.992565870285034
1741631521.0956533,-35.360305,149.1559835,684.16,188,-0.0279985424131155,-0.0029527891892939806,-2.992565870285034
1741631521.1957684,-35.3603579,149.155974,684.17,188,-0.027819260954856873,-0.0028645165730267763,-2.992832899093628
1741631521.2960508,-35.3603579,149.155974,684.17,188,-0.027819260954856873,-0.0028645165730267763,-2.992832899093628
1741631521.3962183,-35.3603579,149.155974,684.17,188,-0.027819260954856873,-0.0028645165730267763,-2.992832899093628
