Time,Lat,Lon,Alt,Heading,Roll,Pitch,Yaw
1742741511.5588677,-35.3628227,149.1728598,684.0,11,0.06920862942934036,-0.06015637516975403,0.1923498511314392
1742741511.6590357,-35.3627687,149.1728732,683.99,11,0.0657980814576149,-0.059470970183610916,0.19660037755966187
1742741511.7592595,-35.3627687,149.1728732,683.99,11,0.0657980814576149,-0.059470970183610916,0.19660037755966187
1742741511.859432,-35.3627187,149.1728858,684.0,11,0.06375110894441605,-0.056883782148361206,0.2009202092885971
1742741511.9596708,-35.3627187,149.1728858,684.0,11,0.06375110894441605,-0.056883782148361206,0.2009202092885971
1742741512.0600233,-35.3626648,149.1728998,684.01,11,0.0600041039288044,-0.06274756789207458,0.20462581515312195
1742741512.160161,-35.3626648,149.1728998,684.01,11,0.0600041039288044,-0.06274756789207458,0.20462581515312195
1742741512.2603958,-35.3626648,149.1728998,684.01,11,0.0600041039288044,-0.06274756789207458,0.20462581515312195
1742741512.3606205,-35.3626155,149.1729128,683.99,11,0.056577637791633606,-0.061932504177093506,0.20921364426612854
1742741512.4608257,-35.3626155,149.1729128,683.99,11,0.056577637791633606,-0.061932504177093506,0.20921364426612854
1742741512.5609677,-35.3625623,149.1729272,684.0,12,0.055074457079172134,-0.056534476578235626,0.21525980532169342
1742741512.661128,-35.3625623,149.1729272,684.0,12,0.055074457079172134,-0.056534476578235626,0.21525980532169342
1742741512.7613144,-35.3625623,149.1729272,684.0,12,0.055074457079172134,-0.056534476578235626,0.21525980532169342
1742741512.8615143,-35.3625132,149.1729406,684.02,12,0.05253371223807335,-0.0566384457051754,0.21946606040000916
1742741512.961778,-35.3625132,149.1729406,684.02,12,0.05253371223807335,-0.0566384457051754,0.21946606040000916
1742741513.0619223,-35.3624602,149.1729555,684.04,12,0.04761793091893196,-0.06066405028104782,0.2230212241411209
1742741513.1623168,-35.3624602,149.1729555,684.04,12,0.04761793091893196,-0.06066405028104782,0.2230212241411209
1742741513.2625806,-35.3624602,149.1729555,684.04,12,0.04761793091893196,-0.06066405028104782,0.2230212241411209
1742741513.362854,-35.3624112,149.1729693,684.03,12,0.043460313230752945,-0.06220664456486702,0.22643597424030304
1742741513.4630759,-35.3624112,149.1729693,684.03,12,0.043460313230752945,-0.06220664456486702,0.22643597424030304
1742741513.5632226,-35.3623577,149.1729847,684.02,13,0.04108216613531113,-0.05644409358501434,0.23116514086723328
1742741513.6634297,-35.3623577,149.1729847,684.02,13,0.04108216613531113,-0.05644409358501434,0.23116514086723328
1742741513.7636654,-35.3623577,149.1729847,684.02,13,0.04108216613531113,-0.05644409358501434,0.23116514086723328
1742741513.8638685,-35.3623081,149.1729992,684.04,13,0.03867725655436516,-0.058625731617212296,0.23269473016262054
1742741513.9640872,-35.3623081,149.1729992,684.04,13,0.03867725655436516,-0.058625731617212296,0.23269473016262054
1742741514.0642145,-35.3622544,149.173015,684.03,13,0.034186284989118576,-0.06469167768955231,0.23652416467666626
1742741514.1643324,-35.3622544,149.173015,684.03,13,0.034186284989118576,-0.06469167768955231,0.23652416467666626
1742741514.264558,-35.3622544,149.173015,684.03,13,0.034186284989118576,-0.06469167768955231,0.23652416467666626
1742741514.3647757,-35.362205,149.1730298,684.01,13,0.031320322304964066,-0.061764657497406006,0.2402331531047821
1742741514.4649224,-35.362205,149.1730298,684.01,13,0.031320322304964066,-0.061764657497406006,0.2402331531047821
1742741514.5650444,-35.3621519,149.1730458,684.02,13,0.029970791190862656,-0.0549398809671402,0.24229058623313904
